time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-24T02:07:18.700Z,17.9794,-67.1088,17,1.8,Md,4,259.2,0.02694946,0.14,pr,pr15297001,2015-10-24T04:16:29.642Z,"6km W of La Parguera, Puerto Rico",earthquake,1.5,0.6,0,2,reviewed,pr,pr
2015-10-24T02:26:25.450Z,-31.5802,-71.5484,37,4.3,mb,,170,0.906,1.05,us,us2000407r,2016-01-22T23:41:13.040Z,"36km W of Illapel, Chile",earthquake,6.9,8.8,0.267,4,reviewed,us,us
2015-10-24T04:17:18.500Z,17.9685,-67.1035,17,2,Md,4,262.8,0.03683093,0.2,pr,pr15297002,2015-10-24T07:47:32.496Z,"6km W of La Parguera, Puerto Rico",earthquake,2,0.8,0,4,reviewed,pr,pr
2015-10-24T08:11:21.500Z,19.2577,-64.7536,23,3.6,Md,16,284.4,0.84531468,0.34,pr,pr15297003,2016-01-22T23:41:13.040Z,"94km N of Road Town, British Virgin Islands",earthquake,1.4,28.1,0,13,reviewed,pr,pr
2015-10-24T08:17:53.800Z,19.103,-64.5392,37,3.2,Md,12,295.2,0.68631288,0.75,pr,pr15297004,2016-01-22T23:41:13.040Z,"76km N of Road Town, British Virgin Islands",earthquake,4.8,20.7,0,8,reviewed,pr,pr
2015-10-24T08:51:57.500Z,19.295,-64.692,43,3.2,Md,8,295.2,0.8758574,0.14,pr,pr15297005,2016-01-22T23:41:13.040Z,"97km N of Road Town, British Virgin Islands",earthquake,3,9.5,0,6,reviewed,pr,pr
2015-10-24T09:13:57.100Z,19.0722,-64.6009,67,3.3,Md,3,342,0.79051745,0.07,pr,pr15297006,2016-01-22T23:41:13.040Z,"72km N of Road Town, British Virgin Islands",earthquake,5.5,5.3,0,3,reviewed,pr,pr
2015-10-24T09:33:21.200Z,19.193,-64.7174,64,3.3,Md,4,324,0.86597593,0.05,pr,pr15297007,2016-01-22T23:41:13.040Z,"86km N of Road Town, British Virgin Islands",earthquake,3,4.8,0,4,reviewed,pr,pr
2015-10-24T10:20:25.500Z,18.2064,-67.0609,37,1.9,Md,4,226.8,0.20391757,0.18,pr,pr15297008,2015-10-24T12:57:18.552Z,"8km E of Mayaguez, Puerto Rico",earthquake,1.5,1.8,0,2,reviewed,pr,pr
2015-10-24T10:43:24.870Z,-30.4287,-71.9638,17.9,4,mwr,,153,0.374,0.98,us,us20004082,2016-01-22T23:41:13.040Z,"75km WNW of Ovalle, Chile",earthquake,6.7,1.3,0.052,36,reviewed,us,us
2015-10-24T12:09:36.700Z,19.7038,-66.057,34,3.4,Md,12,298.8,1.2989639,0.14,pr,pr15297009,2016-01-22T23:41:13.040Z,"137km N of San Juan, Puerto Rico",earthquake,1.1,10.8,0,6,reviewed,pr,pr
2015-10-24T14:52:23.000Z,-30.042,-71.309,52.1,4,mb,,,,0.77,us,us10003r6j,2016-01-22T23:41:14.040Z,"10km SSE of Coquimbo, Chile",earthquake,6.4,6.4,0.366,2,reviewed,guc,us
2015-10-24T15:28:37.900Z,17.8486,-67.1986,13,1.6,Md,3,327.6,0.17696811,0.1,pr,pr15297011,2015-10-24T20:43:20.730Z,"14km S of Pole Ojea, Puerto Rico",earthquake,3.2,1.8,0,3,reviewed,pr,pr
2015-10-24T15:37:08.100Z,19.673,-66.1165,31,2.9,Md,12,306,1.25135319,0.2,pr,pr15297012,2016-01-22T23:41:14.040Z,"133km N of San Juan, Puerto Rico",earthquake,1.2,14.7,0,7,reviewed,pr,pr
2015-10-24T17:02:14.150Z,-56.2894,-25.8121,10,4.8,mb,,97,6.421,0.79,us,us2000408a,2016-01-22T23:41:14.040Z,"96km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.8,1.7,0.124,20,reviewed,us,us
2015-10-24T17:58:10.020Z,-30.7885,-72.7249,10,4.7,mb,,91,0.945,1.48,us,us10003r73,2016-01-22T23:41:14.040Z,"147km W of Ovalle, Chile",earthquake,4.4,1.8,0.088,39,reviewed,us,us
2015-10-24T18:17:23.000Z,-30.6267,-71.7016,20.9,4,mwr,,124,0.811,0.85,us,us10003r77,2016-01-22T23:41:14.040Z,"48km W of Ovalle, Chile",earthquake,5.3,4.9,0.066,22,reviewed,us,us
2015-10-24T19:06:06.830Z,-30.5641,-71.7072,29.37,3.9,mwr,,124,0.125,0.81,us,us10003r7e,2016-01-22T23:41:14.040Z,"48km W of Ovalle, Chile",earthquake,3.6,4.4,0.068,21,reviewed,us,us
2015-10-24T19:14:19.500Z,19.6653,-65.99,34,3.2,Md,10,280.8,1.28548917,0.25,pr,pr15297010,2016-01-22T23:41:14.040Z,"133km N of San Juan, Puerto Rico",earthquake,1.8,16.8,0,7,reviewed,pr,pr
2015-10-24T19:23:18.700Z,18.5853,-68.98,139,3.9,Md,10,172.8,1.43820277,0.63,pr,pr15297013,2016-01-22T23:41:14.040Z,"0km SSW of Guaymate, Dominican Republic",earthquake,9.7,5.3,0,9,reviewed,pr,pr
2015-10-24T21:24:45.270Z,-31.442,-71.4883,39.92,5,mww,,74,0.776,0.96,us,us10003r82,2016-02-19T01:58:31.000Z,"37km NW of Illapel, Chile",earthquake,4.5,3.7,,,reviewed,us,us
2015-10-24T23:13:37.900Z,18.6814,-64.2983,43,2.8,Md,3,338.4,0.3997503,0.01,pr,pr15297014,2016-01-22T23:41:14.040Z,"44km NE of Road Town, British Virgin Islands",earthquake,4.6,2.1,0,2,reviewed,pr,pr
2015-10-25T01:13:56.900Z,18.863,-64.4309,7,3,Md,6,309.6,0.4761071,0.12,pr,pr15298000,2016-01-22T23:41:14.040Z,"53km NNE of Road Town, British Virgin Islands",earthquake,1.5,1.5,0,6,reviewed,pr,pr
2015-10-25T02:09:30.390Z,-55.423,-27.8048,13.16,4.8,mb,,67,5.145,0.52,us,us10003r8s,2016-02-19T01:58:32.000Z,"147km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,4.2,0.092,37,reviewed,us,us
2015-10-25T02:13:48.190Z,-55.3325,-27.6749,10,4.5,mb,,71,5.205,0.62,us,us200040es,2016-01-22T23:41:14.040Z,"155km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.7,1.9,0.14,15,reviewed,us,us
2015-10-25T02:29:07.310Z,-55.4658,-27.893,10,4.8,mb,,67,5.103,0.55,us,us10003r91,2016-01-22T23:41:14.040Z,"144km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.7,1.8,0.094,35,reviewed,us,us
2015-10-25T04:02:40.110Z,-41.9273,-73.68,53.84,4.3,mb,,153,0.543,0.9,us,us10003r97,2016-01-22T23:41:15.040Z,"13km ESE of Ancud, Chile",earthquake,4.6,10.6,0.148,13,reviewed,us,us
2015-10-25T05:46:22.980Z,-20.4161,-68.9091,106.76,4.6,mb,,42,0.357,0.89,us,us10003r9i,2016-01-22T23:41:15.040Z,"130km E of Iquique, Chile",earthquake,4.4,5.4,0.093,34,reviewed,us,us
2015-10-25T05:50:52.700Z,18.1986,-65.1419,14,2.3,Md,3,111.6,0.17157822,0.15,pr,pr15298001,2015-10-25T07:57:50.645Z,"20km SE of Culebra, Puerto Rico",earthquake,0.5,1.4,0,3,reviewed,pr,pr
2015-10-25T06:31:18.700Z,17.795,-66.9091,16,2.1,Md,5,270,0.21559567,0.33,pr,pr15298002,2015-10-25T07:58:46.935Z,"19km S of Guanica, Puerto Rico",earthquake,1.9,1.9,0,3,reviewed,pr,pr
2015-10-25T07:00:48.700Z,18.398,-64.7478,7,2.5,Md,13,180,0.12576414,0.31,pr,pr15298003,2016-01-22T23:41:15.040Z,"14km W of Road Town, British Virgin Islands",earthquake,13,7.7,0,9,reviewed,pr,pr
2015-10-25T11:18:39.650Z,-55.3887,-27.7383,27.48,4.3,mb,,114,5.177,0.46,us,us200040fn,2016-01-22T23:41:15.040Z,"149km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.5,5.1,0.188,8,reviewed,us,us
2015-10-25T13:13:46.760Z,-29.7532,-71.3807,35.32,4.3,mwr,,122,0.206,0.91,us,us10003ray,2016-01-22T23:41:15.040Z,"21km NW of La Serena, Chile",earthquake,4.6,5.6,0.054,33,reviewed,us,us
2015-10-25T14:47:51.960Z,18.2628,-101.611,41.96,5.2,mww,,48,0.667,0.75,us,us10003rb9,2016-02-19T01:58:33.000Z,"8km N of Tres Palos, Mexico",earthquake,6.6,4,,,reviewed,us,us
2015-10-25T15:37:42.780Z,-39.4555,-72.6187,78.75,4.3,mb,,169,0.275,0.61,us,us10003rbk,2016-01-22T23:41:15.040Z,"9km S of Loncoche, Chile",earthquake,6.3,4.9,0.267,4,reviewed,us,us
2015-10-25T16:34:26.950Z,-30.4401,-72.1858,10,4.3,mb,,88,0.529,0.74,us,us10003rbt,2016-01-22T23:41:15.040Z,"96km W of Ovalle, Chile",earthquake,4.7,1.9,0.161,11,reviewed,us,us
2015-10-25T21:51:37.720Z,-21.9156,-68.6802,113.88,4.1,mb,,51,0.726,0.58,us,us10003rcq,2016-01-22T23:41:16.040Z,"66km NNE of Calama, Chile",earthquake,5,5,0.213,6,reviewed,us,us
2015-10-25T22:15:45.050Z,-31.9159,-69.1843,112.92,4,mb,,89,0.563,0.92,us,us10003rcs,2016-01-22T23:41:16.040Z,"58km SW of Zonda, Argentina",earthquake,5.8,5.5,0.3,3,reviewed,us,us
2015-10-26T02:52:43.100Z,18.6527,-67.5245,6,2.5,Md,5,302.4,0.2703929,0.23,pr,pr15299000,2016-01-22T23:41:16.040Z,"45km NW of Rincon, Puerto Rico",earthquake,2.3,2.3,0,5,reviewed,pr,pr
2015-10-26T02:53:13.500Z,18.5767,-64.9458,15,2.3,Md,5,223.2,0.35034296,0.1,pr,pr15299001,2015-10-26T06:02:46.424Z,"26km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.6,0.8,0,4,reviewed,pr,pr
2015-10-26T12:58:36.800Z,17.6893,-68.8147,77,3.6,Md,13,334.8,1.44628761,0.37,pr,pr15299002,2016-01-22T23:41:17.040Z,"79km SSW of Boca de Yuma, Dominican Republic",earthquake,4,7.2,0,13,reviewed,pr,pr
2015-10-26T14:26:21.310Z,-30.0752,-72.9545,10,4.5,mb,,128,1.286,1.07,us,us10003rii,2016-01-22T23:41:17.040Z,"155km W of Coquimbo, Chile",earthquake,4.5,1.9,0.27,4,reviewed,us,us
2015-10-26T14:38:58.330Z,-17.9737,-69.4634,115.72,5,mb,,80,0.923,0.59,us,us10003rik,2016-01-22T23:41:17.040Z,"26km NNE of Putre, Chile",earthquake,7.4,5.3,0.048,137,reviewed,us,us
2015-10-26T14:59:34.700Z,-35.5963,-70.6717,127.06,4.5,mb,,57,0.63,0.43,us,us10003rir,2016-01-22T23:41:17.040Z,"73km E of San Clemente, Chile",earthquake,7.2,7.2,0.384,2,reviewed,us,us
2015-10-26T15:53:47.070Z,12.1842,-88.8448,10,4.2,mb,,135,1.54,0.55,us,us200040ik,2016-01-22T23:41:18.040Z,"125km SSW of Puerto El Triunfo, El Salvador",earthquake,7.9,2,0.16,11,reviewed,us,us
2015-10-26T21:43:54.400Z,18.2448,-67.3119,86,2.9,Md,14,169.2,0.21110409,0.28,pr,pr15299003,2016-01-22T23:41:18.040Z,"10km SW of Stella, Puerto Rico",earthquake,1.2,1.1,0,12,reviewed,pr,pr
2015-10-26T22:11:50.900Z,18.9015,-67.2034,8,2.7,Md,8,291.6,0.44017449,0.21,pr,pr15299004,2016-01-22T23:41:18.040Z,"46km NNW of San Antonio, Puerto Rico",earthquake,0.9,1,0,8,reviewed,pr,pr
2015-10-27T01:06:43.830Z,-31.6621,-72.1311,29.2,4.1,mb,,195,1.073,0.48,us,us10003rpa,2016-01-22T23:41:18.040Z,"91km W of Illapel, Chile",earthquake,5.6,7.6,0.261,4,reviewed,us,us
2015-10-27T02:07:20.800Z,19.1751,-64.278,37,3.1,Md,4,342,1.03845247,0.25,pr,pr15300000,2016-01-22T23:41:18.040Z,"91km NNE of Road Town, British Virgin Islands",earthquake,7,19.5,0,4,reviewed,pr,pr
2015-10-27T02:09:53.700Z,18.9323,-65.224,41,2.5,Md,4,313.2,0.62343081,0.1,pr,pr15300001,2016-01-22T23:41:18.040Z,"70km N of Culebra, Puerto Rico",earthquake,3.4,7.2,0,3,reviewed,pr,pr
2015-10-27T02:38:18.740Z,-55.381,-27.3805,20.14,4.3,mb,,67,5.378,0.34,us,us200040rp,2016-01-22T23:41:18.040Z,"147km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.2,6.3,0.168,10,reviewed,us,us
2015-10-27T02:38:56.950Z,-30.7728,-72.1007,15.14,4.3,mb,,150,0.413,0.77,us,us10003rq5,2016-01-22T23:41:19.040Z,"88km WSW of Ovalle, Chile",earthquake,2.3,4.3,0.188,8,reviewed,us,us
2015-10-27T04:05:57.020Z,-30.8476,-71.9958,26.86,4.3,mb,,157,0.355,0.89,us,us10003rqs,2016-01-22T23:41:19.040Z,"81km WSW of Ovalle, Chile",earthquake,2.8,6.8,0.238,5,reviewed,us,us
2015-10-27T07:19:31.400Z,19.3565,-64.6723,17,3.3,Md,3,338.4,1.03306258,0.23,pr,pr15300002,2016-01-22T23:41:19.040Z,"104km N of Road Town, British Virgin Islands",earthquake,9.3,18.8,0,3,reviewed,pr,pr
2015-10-27T11:18:19.200Z,18.9892,-67.1908,7,3.2,Md,6,302.4,0.52461613,0.57,pr,pr15300003,2016-01-22T23:41:19.040Z,"55km N of San Antonio, Puerto Rico",earthquake,6.1,5.5,0,6,reviewed,pr,pr
2015-10-27T16:21:56.350Z,-34.7956,-72.8454,9.74,4.4,mb,,97,0.781,0.76,us,us10003rwm,2016-01-22T23:41:20.040Z,"71km NNW of Constitucion, Chile",earthquake,3.3,6.3,0.268,4,reviewed,us,us
2015-10-27T18:32:30.270Z,-32.7727,-71.6589,26.58,4.4,mb,,139,0.25,1.03,us,us20003zyf,2016-01-22T23:41:20.040Z,"29km NNW of Vina del Mar, Chile",earthquake,3.8,2.4,0.155,12,reviewed,us,us
2015-10-27T22:25:01.220Z,16.4378,-97.9804,10,4.6,mb,,116,0.147,1.02,us,us20004000,2016-01-22T23:41:20.040Z,"2km N of San Pedro Jicayan, Mexico",earthquake,5.4,1.9,0.056,95,reviewed,us,us
2015-10-27T22:49:41.760Z,13.3212,-88.0872,144.97,4.9,mww,,50,1.077,1.03,us,us20004005,2016-02-19T01:58:44.000Z,"12km NNE of Chirilagua, El Salvador",earthquake,6.5,4.2,,,reviewed,us,us
2015-10-28T01:13:40.800Z,17.9395,-66.8868,13,1.5,Md,5,216,0.1527136,0.2,pr,pr15301001,2015-10-28T04:04:08.748Z,"4km SSE of Guanica, Puerto Rico",earthquake,1.9,1.8,0,4,reviewed,pr,pr
2015-10-28T02:12:27.500Z,18.1154,-66.574,19,2.5,Md,15,57.6,0.04042419,0.2,pr,pr15301000,2016-01-22T23:41:21.040Z,"7km NNW of Coto Laurel, Puerto Rico",earthquake,0.5,0.4,0,13,reviewed,pr,pr
2015-10-28T02:43:11.000Z,17.8521,-67.1522,5,2.3,Md,5,302.4,0.15451023,0.15,pr,pr15301002,2015-10-28T04:05:33.990Z,"14km SSE of Pole Ojea, Puerto Rico",earthquake,0.9,0.5,0,5,reviewed,pr,pr
2015-10-28T04:12:06.920Z,-30.2931,-71.6389,35.73,4.1,mb,,90,0.379,0.84,us,us2000402g,2016-01-22T23:41:21.040Z,"47km SW of Coquimbo, Chile",earthquake,5.5,8.1,0.175,9,reviewed,us,us
2015-10-28T04:54:55.470Z,-30.8713,-71.4536,41.38,4.5,mb,,77,0.251,0.56,us,us2000402p,2016-01-22T23:41:21.040Z,"38km SW of Ovalle, Chile",earthquake,5.3,2.6,0.145,14,reviewed,us,us
2015-10-28T09:01:25.350Z,15.4992,-95.3411,20.23,4.1,mb,,168,0.786,0.98,us,us10003wyy,2016-01-22T23:41:21.040Z,"75km SSW of Salina Cruz, Mexico",earthquake,5.1,7.1,0.262,4,reviewed,us,us
2015-10-28T09:02:43.610Z,-10.61,-76.8352,126.74,4.5,mb,,136,4.981,0.74,us,us10004215,2016-01-22T23:41:21.040Z,"9km NW of Oyon, Peru",earthquake,9.3,8.2,0.122,20,reviewed,us,us
2015-10-28T09:08:00.000Z,-23.153,-70.607,31.3,4.9,mww,,,,0.79,us,us2000403h,2016-02-19T01:58:48.000Z,"58km NNW of Antofagasta, Chile",earthquake,6.3,4,,,reviewed,guc,us
2015-10-28T14:04:55.810Z,13.9473,-58.326,20.73,4.2,mb,,228,1.44,0.88,us,us2000405f,2016-01-22T23:41:21.040Z,"152km ENE of Bathsheba, Barbados",earthquake,8.6,8.8,0.186,8,reviewed,us,us
2015-10-28T17:10:55.290Z,-9.6416,-71.2977,603.66,4.5,mb,,68,2.354,0.83,us,us2000409l,2016-01-22T23:41:22.040Z,"173km SSW of Tarauaca, Brazil",earthquake,10.4,7.1,0.057,89,reviewed,us,us
2015-10-28T18:20:52.910Z,15.687,-93.8524,75.55,4.1,mb,,154,0.61,1.21,us,us200040ti,2016-01-22T23:41:22.040Z,"38km S of Paredon, Mexico",earthquake,6.5,7.3,0.09,34,reviewed,us,us
2015-10-28T19:21:40.500Z,18.3122,-67.3462,4,2.6,Md,5,270,0.27129122,0.15,pr,pr15301003,2016-01-22T23:41:22.040Z,"10km WSW of Rincon, Puerto Rico",earthquake,2.2,1.9,0,4,reviewed,pr,pr
2015-10-28T19:45:03.300Z,-23.2998,-69.0924,62.18,4.6,mb,,38,0.359,0.74,us,us200040an,2016-01-22T23:41:22.040Z,"93km S of Calama, Chile",earthquake,5.8,5.3,0.061,82,reviewed,us,us
2015-10-29T00:02:55.500Z,19.183,-64.6275,7,2.1,Md,3,327.6,0.88304392,0.14,pr,pr15302016,2015-10-30T19:47:44.813Z,"84km N of Road Town, British Virgin Islands",earthquake,9.2,8.7,0,2,reviewed,pr,pr
2015-10-29T00:34:23.010Z,6.8083,-73.0203,154.83,4.5,mb,,37,0.911,0.83,us,us200040cm,2016-01-30T02:10:53.040Z,"12km N of Aratoca, Colombia",earthquake,6.8,6,0.063,73,reviewed,us,us
2015-10-29T00:36:50.700Z,17.8202,-66.6986,14,1.9,Md,4,270,0.23805355,0.25,pr,pr15302000,2015-10-29T04:43:30.477Z,"19km S of Tallaboa, Puerto Rico",earthquake,2.4,18.8,0,3,reviewed,pr,pr
2015-10-29T00:44:17.200Z,19.1506,-64.6307,24,2.3,Md,3,327.6,0.85160289,0.17,pr,pr15302001,2015-10-29T04:44:05.641Z,"81km N of Road Town, British Virgin Islands",earthquake,1.9,16.6,0,2,reviewed,pr,pr
2015-10-29T01:16:22.080Z,-56.0239,-27.6803,106.31,4,mb,,114,5.343,0.2,us,us200041cd,2016-01-30T02:10:54.040Z,"80km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.2,8.4,0.164,10,reviewed,us,us
2015-10-29T01:28:49.580Z,21.3612,-45.919,10,4.6,mb,,108,15.903,0.61,us,us200041bm,2016-01-30T02:10:54.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.8,2,0.151,13,reviewed,us,us
2015-10-29T01:48:24.500Z,19.1984,-68.4365,157,3.7,Md,6,327.6,1.44898255,0.25,pr,pr15302002,2016-01-30T02:10:54.040Z,"53km NE of Santa Barbara de Samana, Dominican Republic",earthquake,4.6,3.9,0,4,reviewed,pr,pr
2015-10-29T02:12:12.800Z,18.0955,-67.0923,30,1.5,Md,3,172.8,0.07905175,0.02,pr,pr15302003,2015-10-29T04:45:05.881Z,"1km NW of Sabana Eneas, Puerto Rico",earthquake,2.2,0.9,0,2,reviewed,pr,pr
2015-10-29T02:30:05.600Z,19.2084,-64.6351,24,3.1,Md,6,306,0.78692419,0.28,pr,pr15302004,2016-01-30T02:10:54.040Z,"87km N of Road Town, British Virgin Islands",earthquake,2,25.3,0,4,reviewed,pr,pr
2015-10-29T03:19:22.500Z,-31.7533,-71.7524,31.09,4.2,mb,,183,1.08,0.5,us,us200040d8,2016-01-30T02:10:54.040Z,"57km WSW of Illapel, Chile",earthquake,5,7.6,0.303,3,reviewed,us,us
2015-10-29T04:02:47.070Z,-10.4574,-76.7469,106.98,4.3,mb,,182,3.68,0.92,us,us200040dc,2016-01-30T02:10:54.040Z,"23km W of Chaupimarca, Peru",earthquake,5.2,10.6,0.107,25,reviewed,us,us
2015-10-29T04:40:05.600Z,17.989,-67.083,18,2.4,Md,8,187.2,0.03054272,0.11,pr,pr15302005,2015-10-29T04:58:32.555Z,"4km WNW of La Parguera, Puerto Rico",earthquake,0.9,0.4,0,6,reviewed,pr,pr
2015-10-29T06:34:47.000Z,-34.699,-71.837,41.5,4.1,mwr,,,,0.74,us,us200040dv,2016-01-30T02:10:54.040Z,"43km W of Santa Cruz, Chile",earthquake,5.1,6.3,0.065,23,reviewed,guc,us
2015-10-29T10:28:21.250Z,-28.7086,-70.5038,111.53,4.3,mb,,131,0.347,1.43,us,us200041ce,2016-01-30T02:10:54.040Z,"29km ESE of Vallenar, Chile",earthquake,8.1,10,0.376,2,reviewed,us,us
2015-10-29T10:31:27.050Z,-31.7198,-72.1,10,4.6,mb,,144,1.116,0.75,us,us200040e4,2016-01-30T02:10:54.040Z,"89km W of Illapel, Chile",earthquake,6.2,1.9,0.157,12,reviewed,us,us
2015-10-29T11:34:30.030Z,-31.778,-72.2967,10.31,4.3,mwr,,151,1.238,0.95,us,us200040eh,2016-01-30T02:10:54.040Z,"108km W of Illapel, Chile",earthquake,7.2,5.1,0.049,40,reviewed,us,us
2015-10-29T11:51:07.000Z,-31.741,-72.193,23,4,ml,,,,0.96,us,us200040ek,2016-01-30T02:10:54.040Z,"98km W of Illapel, Chile",earthquake,7.9,8.9,,,reviewed,guc,guc
2015-10-29T11:59:57.400Z,18.721,-66.081,36,2.6,Md,7,234,0.48958183,0.2,pr,pr15302006,2016-01-30T02:10:54.040Z,"28km N of San Juan, Puerto Rico",earthquake,1.5,3,0,5,reviewed,pr,pr
2015-10-29T13:49:16.800Z,19.2838,-64.8375,48,3.1,Md,4,320.4,0.93334958,0.11,pr,pr15302007,2016-01-30T02:10:54.040Z,"98km NNW of Road Town, British Virgin Islands",earthquake,4.1,10.7,0,3,reviewed,pr,pr
2015-10-29T13:50:27.600Z,19.1732,-64.721,45,2.6,Md,3,338.4,1.01150301,0.02,pr,pr15302008,2016-01-30T02:10:54.040Z,"84km N of Road Town, British Virgin Islands",earthquake,2,6.2,0,2,reviewed,pr,pr
2015-10-29T14:08:57.000Z,-30.617,-71.642,43,4.4,mb,,,,1.37,us,us200040gn,2016-01-30T02:10:54.040Z,"42km W of Ovalle, Chile",earthquake,7.6,6.1,0.269,4,reviewed,guc,us
2015-10-29T14:16:25.400Z,19.3173,-64.7273,46,3.3,Md,4,324,0.98365524,0.18,pr,pr15302009,2016-01-30T02:10:54.040Z,"100km N of Road Town, British Virgin Islands",earthquake,4.1,12.2,0,3,reviewed,pr,pr
2015-10-29T14:19:26.200Z,19.3766,-64.7395,24,3.2,Md,4,324,1.03845247,0.28,pr,pr15302010,2016-01-30T02:10:54.040Z,"107km N of Road Town, British Virgin Islands",earthquake,2.8,25.1,0,3,reviewed,pr,pr
2015-10-29T14:27:59.120Z,1.4147,-102.2278,10,4.6,mb,,212,16.446,0.62,us,us200040gb,2016-02-19T01:58:55.000Z,"Galapagos Triple Junction region",earthquake,14.6,2,0.1,30,reviewed,us,us
2015-10-29T16:20:15.000Z,-31.848,-72.164,20,3.9,mwr,,,,1.27,us,us200040gz,2016-01-30T02:10:55.040Z,"97km WSW of Illapel, Chile",earthquake,5.9,5.3,0.059,28,reviewed,guc,us
2015-10-29T19:52:38.300Z,19.2525,-64.3505,33,2.8,Md,3,345.6,1.06270698,0.1,pr,pr15302013,2016-01-30T02:10:55.040Z,"96km NNE of Road Town, British Virgin Islands",earthquake,3.1,11.1,0,2,reviewed,pr,pr
2015-10-29T20:41:08.600Z,-41.115,-91.0463,10,4.9,mb,,95,13.973,1.21,us,us200040kc,2016-02-19T01:58:56.000Z,"Southeast of Easter Island",earthquake,12.2,1.8,0.053,114,reviewed,us,us
2015-10-29T21:47:46.700Z,17.7749,-65.5855,36,2.4,Md,3,302.4,0.32069856,0.02,pr,pr15302014,2015-10-30T17:42:55.413Z,"37km SSW of Esperanza, Puerto Rico",earthquake,1.1,1.5,0,2,reviewed,pr,pr
2015-10-29T22:18:27.600Z,19.186,-68.762,128,3.8,Md,8,338.4,1.45347413,0.3,pr,pr15302015,2016-01-30T02:10:55.040Z,"37km NE of Miches, Dominican Republic",earthquake,6.1,4.6,0,6,reviewed,pr,pr
2015-10-29T22:40:25.090Z,6.8498,-73.0719,146.37,4.5,mb,,31,0.95,0.74,us,us200040ls,2016-01-30T02:10:55.040Z,"15km S of Piedecuesta, Colombia",earthquake,5.7,4.4,0.048,128,reviewed,us,us
2015-10-29T22:53:18.400Z,19.0097,-64.3803,50,2.9,Md,4,345.6,1.10402948,0.07,pr,pr15302011,2016-01-30T02:10:55.040Z,"70km NNE of Road Town, British Virgin Islands",earthquake,2.8,6,0,4,reviewed,pr,pr
2015-10-29T23:17:21.400Z,18.2133,-67.8539,121,3,Md,8,316.8,0.39436041,0.37,pr,pr15302012,2016-01-30T02:10:55.040Z,"65km WSW of Rincon, Puerto Rico",earthquake,3.7,1.4,0,6,reviewed,pr,pr
2015-10-30T02:24:30.280Z,-30.7421,-71.5608,31.43,4.2,mb,,133,0.093,0.92,us,us200040md,2016-01-30T02:10:55.040Z,"38km WSW of Ovalle, Chile",earthquake,6.9,3.9,0.305,3,reviewed,us,us
2015-10-30T02:40:47.500Z,19.139,-64.6958,54,2.9,Md,3,342,0.99623165,0.58,pr,pr15303001,2016-01-30T02:10:55.040Z,"80km N of Road Town, British Virgin Islands",earthquake,13.1,29.2,0,3,reviewed,pr,pr
2015-10-30T02:54:39.700Z,19.1648,-64.4927,38,2.7,Md,4,331.2,0.91897654,0.3,pr,pr15303000,2016-01-30T02:10:55.040Z,"83km N of Road Town, British Virgin Islands",earthquake,7.4,21.1,0,3,reviewed,pr,pr
2015-10-30T03:05:54.500Z,18.0384,-68.5446,70,3.4,Md,12,338.4,1.06899519,0.33,pr,pr15303005,2016-01-30T02:10:55.040Z,"38km S of Boca de Yuma, Dominican Republic",earthquake,3.5,4.3,0,9,reviewed,pr,pr
2015-10-30T03:16:25.700Z,19.1816,-64.6471,24,3.1,Md,4,327.6,0.87495909,0.27,pr,pr15303006,2016-01-30T02:10:55.040Z,"84km N of Road Town, British Virgin Islands",earthquake,2.7,23,0,3,reviewed,pr,pr
2015-10-30T03:20:50.900Z,18.1704,-66.7478,16,2,Md,7,111.6,0.17517148,0.09,pr,pr15303007,2015-10-30T09:00:54.816Z,"5km ENE of Adjuntas, Puerto Rico",earthquake,0.4,0.6,0,4,reviewed,pr,pr
2015-10-30T03:28:23.700Z,19.1362,-65.4294,39,2.9,Md,3,324,0.83543321,0.02,pr,pr15303024,2016-01-30T02:10:56.040Z,"89km NNE of Luquillo, Puerto Rico",earthquake,1.5,6,0,1,reviewed,pr,pr
2015-10-30T04:15:59.000Z,19.2465,-64.8653,24,3.3,Md,8,298.8,0.8578911,0.18,pr,pr15303002,2016-01-30T02:10:56.040Z,"95km NNW of Road Town, British Virgin Islands",earthquake,1.2,16.6,0,6,reviewed,pr,pr
2015-10-30T04:40:12.100Z,18.0182,-66.805,8,1.9,Md,4,183.6,0.19044284,0.1,pr,pr15303008,2015-10-30T09:02:35.238Z,"1km W of Guayanilla, Puerto Rico",earthquake,0.5,8.9,0,2,reviewed,pr,pr
